Product & Geography Sales Metrics,,,,
Time:Promo Week Ending 050422,,,,
Sobeys Brand:All Brands,,,,
Sobeys Sales Organizations:All Sales Organizations,,,,
Vendor:All Vendors,,,,
Geography,Product,UPC No,Dollar Sales All Sales,Unit Sales All Sales
Store 1384,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,207.84,24
Store 1384,Barqs Cherry Bite Can 355 Ml,00006700012442,31.74,9
Store 1384,Fevertre Water Tonic Eldrflw 800 Ml,00089819501165,21.98,3
Store 1384,Pepsi Wild Cherry 355Ml 12Pk 4260 Ml,00006900031002,151.92,12
Store 1384,Comp Soft Drink Cola 1332 Ml,00005574255844,85.74,9
Store 1384,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,153.16,18
Store 1384,Cocacola 250 Ml,00006700001918,41.88,18
Store 1384,Crush Cream Soda 591Ml 591 Ml,00005600001545,13.96,6
Store 1384,Cocacola Classic 4260 Ml,00006700011402,33.98,3
Store 1384,Schweppe Ginger Ale 355 Ml,00001660001093,11.96,6
Store 1384,Boylans Soda Grape 4X355Ml 355 Ml,00076071208010,5.98,3
Store 1384,Barqs Root Beer 500 Ml,00006700012164,15.96,6
Store 1384,Coolrunn Milk Coconut 400 Ml,00062491301726,5.38,3
Store 1384,Fevertre Gingerale 800 Ml,00089819501109,5.38,3
Store 1384,Pepsi 1000 Ml,00006900001982,20,12
Store 1384,Cocacola Zero 500 Ml,00006700001463,50,30
Store 1384,Marble Pop Blueberry 200 Ml,00007441078814,100,60
Store 1384,7Up 2L 2000 Ml,00006540001073,15,9
Store 1386,Big8 Soda Orange 355 Ml,00006448001302,8.58,3
Store 1386,Minhascr Cream Soda Blueberry 330 Ml,00008526841482,25.98,3
Store 1386,Big8 Sparkling Water 2L 2000 Ml,00006448001116,15.96,6
Store 1386,Panache Soda Italian Strawberr 750 Ml,00062368213417,24,12
Store 1386,Schweppe Tonic Water 1332 Ml,00001660001012,21.98,3
Store 1386,Sprite Zero 500 Ml,00006700001888,6,3
Store 1386,Cocacola Diet 355Ml 355 Ml,00006700001928,18,9
Store 1386,Pepsi Mountain Dew Soda Spark 591 Ml,00006900016928,8.98,3
Store 1386,Big8 Diet Cola Caffeine Free 2000 Ml,00006448001024,8.98,3
Store 1386,Pepsi Diet 355Ml 12Pk 4260 Ml,00006900002428,33.98,3
Store 1386,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,227.76,36
Store 1386,Pepsi Throwback 355 Ml,00006900002088,89.8,30
Store 1386,Fanta Soda Pop Orange 1332 Ml,00006700002153,23.98,3
Store 1386,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,35.98,3
Store 1386,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,190.9,21
Store 1386,Fresca Soft Drink 222Ml 1332 Ml,00006700012243,47.96,6
Store 1386,Barqs Root Beer 500 Ml,00006700012164,13.74,9
Store 1386,Pepsi 1000 Ml,00006900001982,5,3
Store 1387,Big8 Soda Orange 355 Ml,00006448001302,17.16,6
Store 1387,Cocacola Sft Drnk Move Bottles 300 Ml,00006700002182,15.96,6
Store 1387,Cocacola Soft Drink Ultimate 500 Ml,00006700002198,23.94,9
Store 1387,Big8 Sparkling Water 2L 2000 Ml,00006448001116,39.9,15
Store 1387,Redchamp Soft Drink 591 Ml,00077240316101,7.98,3
Store 1387,Sprite 355Ml 355 Ml,00006700001932,8.38,3
Store 1387,Grace Soda Cream Soda 355 Ml,00005527085234,15.96,6
Store 1387,Sprite Mini Sleek Can 1332 Ml,00006700011986,43.96,6
Store 1387,Barrs Drink Irn Bru 1980 Ml,00500038212068,42,21
Store 1387,Panache Soda Italian Strawberr 750 Ml,00062368213417,42,21
Store 1387,Sprite Zero 500 Ml,00006700001888,12,6
Store 1387,Schweppe Ginger Ale 1332 Ml,00001660001010,21.98,3
Store 1387,Cocacola Diet 355Ml 355 Ml,00006700001928,18,9
Store 1387,Pepsi Mountain Dew Soda Spark 591 Ml,00006900016928,26.94,9
Store 1387,Crush Pop Pineapple 355 Ml,00005600001610,8.98,3
Store 1387,Big8 Diet Cola Caffeine Free 2000 Ml,00006448001024,26.94,9
Store 1387,Jones Soda Green Apple 355Ml 355 Ml,00062022121012,7.98,3
Store 1387,Grace Soda Pineapple 355 Ml,00005527085229,7.98,3
Store 1387,Cocacola Zero Frdg/Mt 12X355Ml 355 Ml,00006700011665,31.92,12
Store 1387,Calypso Southern Peach Lmnd 473 Ml,00007958119403,7.98,3
Store 1387,Comp Soft Drink Choose Up 355 Ml,00005574234576,31.92,12
Store 1387,Fresca Frdge/Mate Sugar Free 355 Ml,00006700001934,65.94,9
Store 1387,Pepsi Diet 355Ml 12Pk 4260 Ml,00006900002428,33.98,3
Store 1387,Cocacola Classic 2000 Ml,00006700001427,5.98,3
Store 1387,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,56.94,9
Store 1387,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,25.98,3
Store 1387,Comp Soft Drink Cola 1332 Ml,00005574255844,105.16,12
Store 1387,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,133.74,15
Store 1387,Cocacola 250 Ml,00006700001918,20.94,9
Store 1387,Crush Cream Soda 591Ml 591 Ml,00005600001545,6.98,3
Store 1387,Canaddry Club Soda 222Ml 1332 Ml,00006210002042,25.58,3
Store 1387,Barqs Root Beer 500 Ml,00006700012164,7.98,3
Store 1387,Grizzlypaw Ginger Beer 1420 Ml,00087452801002,17.98,3
Store 1387,Dads Root Beer 4 Ea,00083362701040,17.98,3
Store 1387,Pepsi 1000 Ml,00006900001982,5,3
Store 1387,Cocacola Zero 500 Ml,00006700001463,15,9
Store 1387,Marble Pop Blueberry 200 Ml,00007441078814,15,9
Store 1387,Sanprrio Lemonade Raspberry 750 Ml,00077899801870,33.52,12
Store 1391,7Up Soft Drink Diet 1332 Ml,00006540001808,215.82,27
Store 1391,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,57.16,6
Store 1393,Pepsi Diet 355Ml 12Pk 4260 Ml,00006900002428,63.96,6
Store 1393,Cocacola Classic 4260 Ml,00006700011402,51.96,6
Store 1394,7Up Soft Drink Diet 1332 Ml,00006540001808,29.98,3
Store 1394,Cocacola Classic 237Ml 6Pk 1422 Ml,00006700011268,17.98,3
Store 1394,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,29.98,3
Store 1395,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,27.98,3
Store 1395,Comp Soft Drink Cola 1332 Ml,00005574255844,25.98,3
Store 1395,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,25.98,3
Store 1396,Fresca Frdge/Mate Sugar Free 355 Ml,00006700001934,22.98,3
Store 1397,Big8 Soda Orange 355 Ml,00006448001302,16.76,6
Store 1397,Grace Soda Cream Soda 355 Ml,00005527085234,7.98,3
Store 1397,Panache Soda Italian Strawberr 750 Ml,00062368213417,11.96,6
Store 1397,Pepsi Diet 355Ml 12Pk 4260 Ml,00006900002428,65.96,6
Store 1397,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,47.96,6
Store 1398,Cocacola Classic 2000 Ml,00006700001427,5.98,3
Store 1398,Comp Soft Drink Cola 1332 Ml,00005574255844,25.98,3
Store 1399,Pepsi 1000 Ml,00006900001982,20.94,9
Store 1399,Cocacola Zero 500 Ml,00006700001463,6.98,3
Store 1399,7Up 2L 2000 Ml,00006540001073,6.98,3
Store 1400,Pepsi Zero Sugar 1332 Ml,00006900015936,20.98,3
Store 1400,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,59.96,6
Store 1401,Pepsi Diet 355Ml 12Pk 4260 Ml,00006900002428,151.92,12
Store 1403,7Up Soft Drink Diet 1332 Ml,00006540001808,39.96,6
Store 1403,Barrs Drink Irn Bru 1980 Ml,00500038212068,6.22,3
Store 1403,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,59.96,6
Store 1403,Fevertre Water Tonic Eldrflw 800 Ml,00089819501165,17.98,3
Store 1403,Comp Soft Drink Cola 1332 Ml,00005574255844,51.96,6
Store 1403,Barqs Root Beer 500 Ml,00006700012164,6.98,3
Store 1404,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,27.98,3
Store 1405,Fresca Frdge/Mate Sugar Free 355 Ml,00006700001934,81.84,9
Store 1405,Pepsi Diet 355Ml 12Pk 4260 Ml,00006900002428,103.62,9
Store 1405,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,35.98,3
Store 1405,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,228.64,24
Store 1406,7Up Soft Drink Diet 1332 Ml,00006540001808,25.98,3
Store 1406,Fresca Frdge/Mate Sugar Free 355 Ml,00006700001934,21.98,3
Store 1406,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,27.98,3
Store 1406,Comp Soft Drink Cola 1332 Ml,00005574255844,77.94,9
Store 1406,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,51.96,6
Store 1407,7Up Soft Drink Diet 1332 Ml,00006540001808,71.92,12
Store 1407,Fresca Frdge/Mate Sugar Free 355 Ml,00006700001934,19.98,3
Store 1407,Pepsi Diet 355Ml 12Pk 4260 Ml,00006900002428,31.98,3
Store 1408,Pepsi Diet 355Ml 12Pk 4260 Ml,00006900002428,31.98,3
Store 1408,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,47.96,6
Store 1409,Fresca Frdge/Mate Sugar Free 355 Ml,00006700001934,45.96,6
Store 1411,Fresca Frdge/Mate Sugar Free 355 Ml,00006700001934,45.96,6
Store 1411,Pepsi Diet 355Ml 12Pk 4260 Ml,00006900002428,31.98,3
Store 1411,Cocacola Soft Drink Bottle 300 Ml,00006700001922,51.66,21
Store 1411,Big8 Sparklng Lemonade Diet 2L 2000 Ml,00006448001160,7.18,3
Store 1411,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,51.96,6
Store 1411,Fresca Soft Drink 222Ml 1332 Ml,00006700012243,39.96,6
Store 1412,7Up Soft Drink Diet 1332 Ml,00006540001808,21.98,3
Store 1412,Fresca Frdge/Mate Sugar Free 355 Ml,00006700001934,23.98,3
Store 1412,Pepsi Diet 355Ml 12Pk 4260 Ml,00006900002428,63.96,6
Store 1412,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,23.98,3
Store 1414,Pepsi Diet 355Ml 12Pk 4260 Ml,00006900002428,191.88,18
Store 1414,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,29.98,3
Store 1414,Comp Soft Drink Cola 1332 Ml,00005574255844,25.98,3
Store 1417,Cocacola Diet 12X355Ml 355 Ml,00006700011484,5.98,3
Store 1417,Pepsi Diet 355Ml 12Pk 4260 Ml,00006900002428,95.94,9
Store 1417,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,27.98,3
Store 1417,Fevertre Water Tonic Eldrflw 800 Ml,00089819501165,22.98,3
Store 1417,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,55.96,6
Store 1421,Fresca Frdge/Mate Sugar Free 355 Ml,00006700001934,22.98,3
Store 1421,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,25.98,3
Store 1424,Fresca Frdge/Mate Sugar Free 355 Ml,00006700001934,22.98,3
Store 1424,Pepsi Diet 355Ml 12Pk 4260 Ml,00006900002428,33.98,3
Store 1424,Cocacola Classic 2000 Ml,00006700001427,17.94,9
Store 1425,Cocacola Classic 2000 Ml,00006700001427,5.98,3
Store 1427,Cocacola Sft Drnk Move Bottles 300 Ml,00006700002182,26,12
Store 1427,Minhascr Cream Soda Blueberry 330 Ml,00008526841482,23.98,3
Store 1427,Cocacola Soft Drink Ultimate 500 Ml,00006700002198,19.98,9
Store 1427,Redchamp Soft Drink 591 Ml,00077240316101,23.94,9
Store 1427,Grace Soda Cream Soda 355 Ml,00005527085234,7.98,3
Store 1427,Panache Soda Italian Strawberr 750 Ml,00062368213417,6.98,3
Store 1427,Cocacola Diet 355Ml 355 Ml,00006700001928,19.14,9
Store 1427,Pepsi Diet 355Ml 12Pk 4260 Ml,00006900002428,59.96,6
Store 1427,Cocacola Classic 2000 Ml,00006700001427,6.98,3
Store 1427,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,31.98,3
Store 1427,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,27.98,3
Store 1427,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,51.96,6
Store 1427,Fresca Soft Drink 222Ml 1332 Ml,00006700012243,21.98,3
Store 1427,Barqs Root Beer 500 Ml,00006700012164,26.94,9
Store 1427,Pepsi 591 Ml,00006900001991,42.14,18
Store 1427,Sprite 12X355Ml 355 Ml,00006700011485,39.92,12
Store 1428,Cocacola Classic 2000 Ml,00006700001427,11.96,6
Store 1428,Sprite 12X355Ml 355 Ml,00006700011485,6.98,3
Store 1429,7Up Soft Drink Diet 1332 Ml,00006540001808,62.76,6
Store 1429,Fresca Frdge/Mate Sugar Free 355 Ml,00006700001934,24.58,3
Store 1429,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,27.98,3
Store 1430,7Up Soft Drink Diet 1332 Ml,00006540001808,51.96,6
Store 1430,Fresca Frdge/Mate Sugar Free 355 Ml,00006700001934,21.98,3
Store 1430,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,29.98,3
Store 1435,Pepsi Diet 355Ml 12Pk 4260 Ml,00006900002428,33.98,3
Store 1436,Fanta Soda Pop Orange 1332 Ml,00006700002153,23.98,3
Store 1437,Fresca Frdge/Mate Sugar Free 355 Ml,00006700001934,22.98,3
Store 1437,Cocacola Classic 2000 Ml,00006700001427,11.96,6
Store 1437,Pepsi Zero Sugar 1332 Ml,00006900015936,21.98,3
Store 1437,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,27.98,3
Store 1439,Fresca Frdge/Mate Sugar Free 355 Ml,00006700001934,21.98,3
Store 1439,Fevertre Water Tonic Eldrflw 800 Ml,00089819501165,19.98,3
Store 1439,Cocacola Classic 4260 Ml,00006700011402,37.98,3
Store 1440,7Up Soft Drink Diet 1332 Ml,00006540001808,51.96,6
Store 1440,Cocacola Classic 2000 Ml,00006700001427,6,3
Store 1440,Comp Soft Drink Cola 1332 Ml,00005574255844,23.98,3
Store 1440,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,71.94,9
Store 1441,7Up Soft Drink Diet 1332 Ml,00006540001808,23.98,3
Store 1441,Pepsi Diet 355Ml 12Pk 4260 Ml,00006900002428,191.88,18
Store 1441,Pepsi Wild Cherry 355Ml 12Pk 4260 Ml,00006900031002,31.98,3
Store 1441,Cocacola Classic 4260 Ml,00006700011402,37.98,3
Store 1442,Fresca Frdge/Mate Sugar Free 355 Ml,00006700001934,23.58,18
Store 1442,Cocacola Classic 2000 Ml,00006700001427,18.54,9
Store 1442,Comp Soft Drink Cola 1332 Ml,00005574255844,26.58,3
Store 1442,Cocacola Classic 4260 Ml,00006700011402,37.98,3
Store 1442,Incakola Soft Drink 2000 Ml,00004900003728,18.38,3
Store 1443,Fresca Frdge/Mate Sugar Free 355 Ml,00006700001934,45.96,6
Store 1443,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,179.9,15
Store 1443,Comp Soft Drink Cola 1332 Ml,00005574255844,51.96,6
Store 1443,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,25.98,3
Store 1444,Pepsi Diet 355Ml 12Pk 4260 Ml,00006900002428,95.94,9
Store 1444,Cocacola Classic 2000 Ml,00006700001427,17.94,9
Store 1444,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,27.98,3
Store 1444,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,25.98,3
Store 1450,Fresca Frdge/Mate Sugar Free 355 Ml,00006700001934,23.98,3
Store 1450,Cocacola Classic 2000 Ml,00006700001427,11.96,6
Store 1450,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,55.96,6
Store 1450,Pepsi Wild Cherry 355Ml 12Pk 4260 Ml,00006900031002,63.96,6
Store 1450,Pepsi 591 Ml,00006900001991,63.12,30
Store 1450,Cocacola Classic 500 Ml,00006700001462,63.12,30
Store 1450,Pepsi Zero Sugar 355 Ml,00006900002371,13.16,6
Store 1450,Sprite 12X355Ml 355 Ml,00006700011485,24.98,12
Store 1451,Pepsi Diet 355Ml 12Pk 4260 Ml,00006900002428,31.98,3
Store 1452,Big8 Soda Orange 355 Ml,00006448001302,9.58,3
Store 1452,7Up Soft Drink Diet 1332 Ml,00006540001808,129.9,15
Store 1452,Pepsi Diet 355Ml 12Pk 4260 Ml,00006900002428,223.86,21
Store 1452,Barqs Root Beer 500 Ml,00006700012164,17.96,6
Store 1452,Pepsi 1000 Ml,00006900001982,20.94,9
Store 1452,Cocacola Zero 500 Ml,00006700001463,27.92,12
Store 1452,7Up 2L 2000 Ml,00006540001073,6.98,3
Store 1453,7Up Soft Drink Diet 1332 Ml,00006540001808,51.96,6
Store 1453,Pepsi Wild Cherry 355Ml 12Pk 4260 Ml,00006900031002,37.98,3
Store 1453,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,25.98,3
Store 1454,Comp Soft Drink Cola 1332 Ml,00005574255844,47.96,6
Store 1454,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,99.9,15
Store 1455,Fresca Frdge/Mate Sugar Free 355 Ml,00006700001934,65.94,9
Store 1455,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,111.92,12
Store 1455,Comp Soft Drink Cola 1332 Ml,00005574255844,77.94,9
Store 1455,Grtgentm Water Tonic 1500 Ml,00005578901973,17.96,6
Store 1456,Fresca Frdge/Mate Sugar Free 355 Ml,00006700001934,23.98,3
Store 1456,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,29.98,3
Store 1458,Pepsi Wild Cherry 355Ml 12Pk 4260 Ml,00006900031002,37.98,3
Store 1459,Fevertre Tonic Water Light 800 Ml,00506010846023,19.98,3
Store 1461,Cocacola Classic 4260 Ml,00006700011402,37.98,3
Store 1462,Fresca Frdge/Mate Sugar Free 355 Ml,00006700001934,45.96,6
Store 1462,Pepsi Diet 355Ml 12Pk 4260 Ml,00006900002428,31.98,3
Store 1463,Calypso Southern Peach Lmnd 473 Ml,00007958119403,8.98,3
Store 1463,Fresca Frdge/Mate Sugar Free 355 Ml,00006700001934,22.98,3
Store 1463,Pepsi Diet 355Ml 12Pk 4260 Ml,00006900002428,63.96,6
Store 1463,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,27.98,3
Store 1463,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,85.74,9
Store 1463,Cocacola Classic 4260 Ml,00006700011402,25.98,3
Store 1463,Pepsi Zero Sugar 355 Ml,00006900002371,41.9,15
Store 1464,Cocacola Classic 2000 Ml,00006700001427,23.92,12
Store 1464,Fevertre Water Tonic Eldrflw 800 Ml,00089819501165,21.98,3
Store 1466,Fresca Frdge/Mate Sugar Free 355 Ml,00006700001934,23.98,3
Store 1466,Pepsi Diet 355Ml 12Pk 4260 Ml,00006900002428,95.94,9
Store 1466,Comp Soft Drink Cola 1332 Ml,00005574255844,51.96,6
Store 1468,Sprite Mini Sleek Can 1332 Ml,00006700011986,19.98,3
Store 1468,Barrs Drink Irn Bru 1980 Ml,00500038212068,31.74,15
Store 1468,Schweppe Tonic Water 1332 Ml,00001660001012,79.92,12
Store 1468,Cocacola Diet 355Ml 355 Ml,00006700001928,37.16,18
Store 1468,Fresca Frdge/Mate Sugar Free 355 Ml,00006700001934,68.94,9
Store 1468,Pepsi Diet 355Ml 12Pk 4260 Ml,00006900002428,31.98,3
Store 1469,Pepsi Diet 355Ml 12Pk 4260 Ml,00006900002428,95.94,9
Store 1469,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,59.96,6
Store 1469,Comp Soft Drink Cola 1332 Ml,00005574255844,71.94,9
Store 1470,Minhascr Cream Soda Blueberry 330 Ml,00008526841482,25.98,3
Store 1470,Canaddry Club Soda 355Ml 355 Ml,00006210001243,25.98,3
Store 1470,Fanta Soda Pop Orange 1332 Ml,00006700002153,45.96,6
Store 1470,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,71.94,9
Store 1470,Comp Soft Drink Cola 1332 Ml,00005574255844,51.96,6
Store 1470,Fresca Soft Drink 222Ml 1332 Ml,00006700012243,21.98,3
Store 1472,Pepsi Diet 355Ml 12Pk 4260 Ml,00006900002428,63.96,6
Store 1473,Cocacola Classic 2000 Ml,00006700001427,6.98,3
Store 1473,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,23.98,3
Store 1473,Comp Soft Drink Cola 1332 Ml,00005574255844,25.98,3
Store 1473,Cocacola Classic 4260 Ml,00006700011402,33.98,3
Store 1475,7Up Soft Drink Diet 1332 Ml,00006540001808,19.98,3
Store 1475,Barrs Drink Irn Bru 1980 Ml,00500038212068,13.16,6
Store 1475,Fresca Frdge/Mate Sugar Free 355 Ml,00006700001934,19.98,3
Store 1475,Pepsi Zero Sugar 355 Ml,00006900002372,25.98,3
Store 1477,Fresca Frdge/Mate Sugar Free 355 Ml,00006700001934,49.94,39
Store 1479,Fresca Frdge/Mate Sugar Free 355 Ml,00006700001934,19.98,3
Store 1481,Cocacola Classic 2000 Ml,00006700001427,11.96,6
Store 1483,Big8 Sparkling Water 2L 2000 Ml,00006448001116,8.98,3
Store 1483,Redchamp Soft Drink 591 Ml,00077240316101,17.96,6
Store 1483,Grace Soda Cream Soda 355 Ml,00005527085234,8.98,3
Store 1483,Sprite Mini Sleek Can 1332 Ml,00006700011986,21.98,3
Store 1483,Barrs Drink Irn Bru 1980 Ml,00500038212068,32.9,15
Store 1483,Panache Soda Italian Strawberr 750 Ml,00062368213417,17.42,9
Store 1483,Schweppe Tonic Water 1332 Ml,00001660001012,21.98,3
Store 1483,Sprite Zero 500 Ml,00006700001888,8.58,3
Store 1483,Cocacola Zero Frdg/Mt 12X355Ml 355 Ml,00006700011665,8.98,3
Store 1483,Calypso Southern Peach Lmnd 473 Ml,00007958119403,8.98,3
Store 1483,Comp Soft Drink Choose Up 355 Ml,00005574234576,8.98,3
Store 1483,Fevertre Water Tonic Eldrflw 800 Ml,00089819501165,21.98,3
Store 1483,Comp Soft Drink Cola 1332 Ml,00005574255844,27.98,3
Store 1483,Grtgentm Water Tonic 1500 Ml,00005578901973,9.78,3
Store 1483,Grtgentm Soda Spicy Pneapple 1500 Ml,00005578901971,40.38,15
Store 1483,Pepsi 1000 Ml,00006900001982,6.18,3
Store 1485,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,65.94,9
Store 1485,Comp Soft Drink Cola 1332 Ml,00005574255844,161.88,18
Store 1485,7Up 2L 2000 Ml,00006540001073,3.98,3
Store 1486,7Up Soft Drink Diet 1332 Ml,00006540001808,25.98,3
Store 1486,Comp Soft Drink Cola 1332 Ml,00005574255844,25.98,3
Store 1489,Cocacola Classic 2000 Ml,00006700001427,11.96,6
Store 1489,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,55.96,6
Store 1491,Schweppe Tonic Water 1332 Ml,00001660001012,21.98,3
Store 1491,Cocacola Classic 2000 Ml,00006700001427,17.94,9
Store 1491,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,79.92,12
Store 1491,Pepsi Throwback 355 Ml,00006900002088,65.88,18
Store 1491,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,53.96,6
Store 1491,Cocacola Classic 4260 Ml,00006700011402,67.96,6
Store 1492,7Up Soft Drink Diet 1332 Ml,00006540001808,27.98,3
Store 1492,Big8 Sparkling Water 2L 2000 Ml,00006448001116,33.52,12
Store 1492,Redchamp Soft Drink 591 Ml,00077240316101,8.98,3
Store 1492,Sprite 355Ml 355 Ml,00006700001932,17.16,6
Store 1492,Grace Soda Cream Soda 355 Ml,00005527085234,16.76,6
Store 1492,Barrs Drink Irn Bru 1980 Ml,00500038212068,26.32,12
Store 1492,Panache Soda Italian Strawberr 750 Ml,00062368213417,6.58,3
Store 1492,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,89.94,9
Store 1492,Pepsi Wild Cherry 355Ml 12Pk 4260 Ml,00006900031002,31.98,3
Store 1492,Comp Soft Drink Cola 1332 Ml,00005574255844,77.94,9
Store 1492,Barqs Root Beer 500 Ml,00006700012164,7.98,3
Store 1492,Pepsi 1000 Ml,00006900001982,20.94,9
Store 1493,Barrs Drink Irn Bru 1980 Ml,00500038212068,13.16,6
Store 1493,Sprite Zero 500 Ml,00006700001888,7.98,3
Store 1493,Fresca Frdge/Mate Sugar Free 355 Ml,00006700001934,22.98,3
Store 1493,Comp Soft Drink Cola 1332 Ml,00005574255844,25.98,3
Store 1494,Fresca Frdge/Mate Sugar Free 355 Ml,00006700001934,23.98,3
Store 1494,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,27.98,3
Store 1496,Pepsi Diet 355Ml 12Pk 4260 Ml,00006900002428,63.96,6
Store 1496,Cocacola Classic 2000 Ml,00006700001427,11.96,6
Store 1496,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,59.96,6
Store 1496,Pepsi Wild Cherry 355Ml 12Pk 4260 Ml,00006900031002,31.98,3
Store 1497,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,59.96,6
Store 1497,Comp Soft Drink Cola 1332 Ml,00005574255844,28.58,3
Store 1497,Big8 Soda Rootbeer 355 Ml,00006448001304,31.92,12
Store 1499,Panache Soda Italian Strawberr 750 Ml,00062368213417,17.16,6
Store 1499,Fresca Frdge/Mate Sugar Free 355 Ml,00006700001934,22.98,3
Store 1499,Pepsi Diet 355Ml 12Pk 4260 Ml,00006900002428,63.96,6
Store 1499,Fanta Soda Pop Orange 1332 Ml,00006700002153,22.98,3
Store 1499,Comp Soft Drink Cola 1332 Ml,00005574255844,19.98,3
Store 1500,Barqs Root Beer 355 Ml,00006700012379,13.16,6
Store 1500,Cocacola Classic 500 Ml,00006700001462,6.2,3
Store 1500,Sprite 12X355Ml 355 Ml,00006700011485,6.98,3
Store 1501,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,27.98,3
Store 1502,7Up Soft Drink Diet 1332 Ml,00006540001808,39.96,6
Store 1502,Fresca Frdge/Mate Sugar Free 355 Ml,00006700001934,39.96,6
Store 1502,Cocacola Classic 2000 Ml,00006700001427,6.98,3
Store 1502,Pepsi Zero Sugar 1332 Ml,00006900015936,21.98,3
Store 1503,Cocacola Classic 2000 Ml,00006700001427,15.96,6
Store 1503,Pepsi Zero Sugar 1332 Ml,00006900015936,25.98,3
Store 1503,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,103.92,12
Store 1504,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,119.9,15
Store 1506,Fresca Frdge/Mate Sugar Free 355 Ml,00006700001934,23.98,3
Store 1506,Pepsi Diet 355Ml 12Pk 4260 Ml,00006900002428,63.96,6
Store 1506,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,167.88,18
Store 1506,Pepsi Wild Cherry 355Ml 12Pk 4260 Ml,00006900031002,79.96,6
